NAVI,14.22,NAVI171020P00002500,put,2017-10-20 00:00:00,2017-06-02 00:00:00,-140,2.5,0,1,1.6487,-0.0134,0.2369,-0.1782,0.3029,0.05,0.05,0.0
NAVI,14.22,NAVI180119P00025000,put,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,25.0,0,100,0.5417,-0.8622,3.5935,-0.2761,2.491,8.3,10.2,1.95
NAVI,14.22,NAVI180119C00025000,call,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,25.0,0,717,0.4065,0.0572,2.4967,-0.1147,1.2986,0.1,0.2,0.1
NAVI,14.22,NAVI180119P00022500,put,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,22.5,0,43,0.4708,-0.8493,4.3905,-0.2554,2.6454,6.4,7.7,1.35
NAVI,14.22,NAVI180119C00022500,call,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,22.5,0,1084,0.4048,0.104,3.9442,-0.1799,2.0434,0.05,0.05,0.0
NAVI,14.22,NAVI180119P00020000,put,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,20.0,0,243,0.4509,-0.7785,5.8276,-0.3163,3.3626,4.8,5.4,0.6
NAVI,14.22,NAVI180119C00020000,call,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,20.0,0,3448,0.3494,0.1396,5.6185,-0.1912,2.5124,0.05,0.45,0.4
NAVI,14.22,NAVI180119P00017500,put,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,17.5,0,307,0.3926,-0.6926,7.9143,-0.3284,3.976,2.5,3.33,0.83
NAVI,14.22,NAVI180119C00017500,call,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,17.5,4,7189,0.3277,0.2547,8.6572,-0.2596,3.6303,0.4,0.3,-0.1
NAVI,14.22,NAVI180119P00015000,put,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,15.0,0,439,0.3894,-0.5049,9.055,-0.374,4.5126,1.9,1.65,-0.25
NAVI,14.22,NAVI180119C00015000,call,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,15.0,2,1179,0.3354,0.4758,10.4949,-0.3309,4.5047,1.2,1.1,-0.1
NAVI,14.22,NAVI170616P00017500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,17.5,0,0,0.8286,-0.8845,8.4414,-1.5943,0.5422,3.4,1.9,-1.43
NAVI,14.22,NAVI180119P00012500,put,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,12.5,81,5503,0.4501,-0.2934,6.7595,-0.3757,3.8933,0.95,0.7,-0.25
NAVI,14.22,NAVI180119P00010000,put,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,10.0,40,11864,0.508,-0.1407,3.8863,-0.2761,2.5266,0.46,0.35,-0.11
