Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataDate,DaysLeft,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit
CME,117.82,CME170616P00120000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,120.0,2,693,0.2455,-0.6337,6.4206,-7.3021,8.9868,3.55,0.02,-3.53
CME,117.82,CME170616C00121000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,121.0,50,60,0.1449,0.1871,7.7682,-3.1169,6.4192,0.3,5.54,5.24
CME,117.82,CME170616P00121000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,121.0,0,0,0.2942,-0.661,5.2103,-8.5168,8.74,4.7,0.05,-4.65
CME,117.82,CME170616C00122000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,122.0,70,183,0.154,0.1361,5.9368,-2.6889,5.2142,0.2,4.38,4.18
CME,117.82,CME170616P00122000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,122.0,0,2,0.3294,-0.687,4.5038,-9.2346,8.4604,4.8,0.5,-4.3
CME,117.82,CME170616C00123000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,123.0,180,21,0.1552,0.0886,4.3334,-1.991,3.8343,0.12,3.23,3.11
CME,117.82,CME170616P00123000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,123.0,0,0,0.3628,-0.7078,3.9648,-9.8635,8.2033,6.7,0.52,-6.18
CME,117.82,CME170616C00124000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,124.0,50,400,0.1766,0.0797,3.5135,-2.0906,3.5387,0.1,2.25,2.15
CME,117.82,CME170616P00124000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,124.0,0,0,0.6052,-0.6386,2.5922,-17.9966,8.9461,9.5,0.25,-9.25
CME,117.82,CME170616C00125000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,125.0,0,3101,0.1806,0.0554,2.5933,-1.6133,2.6711,0.1,1.15,1.08
CME,117.82,CME170616P00125000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,125.0,0,458,0.4254,-0.7395,3.1962,-10.9337,7.7536,8.7,0.1,-8.6
CME,117.82,CME170616C00126000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,126.0,0,0,0.1996,0.0509,2.1939,-1.6662,2.4972,0.1,0.15,0.08
CME,117.82,CME170616P00126000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,126.0,0,0,0.6621,-0.6673,2.2981,-19.0951,8.6766,11.4,0.1,-11.3
CME,117.82,CME170616C00127000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,127.0,0,0,0.1925,0.0287,1.4259,-1.0076,1.5657,0.05,0.05,0.0
CME,117.82,CME170616P00127000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,127.0,0,0,0.6945,-0.6779,2.1621,-19.7679,8.5627,12.4,0.9,-11.5
CME,117.82,CME170616C00128000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,128.0,0,0,0.209,0.0267,1.2355,-1.0288,1.4728,0.05,0.26,0.21
CME,117.82,CME170616P00128000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,128.0,0,0,0.726,-0.6876,2.0419,-20.4003,8.4534,13.4,1.6,-11.58
