Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataData,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit
AAPL,150.05,AAPL180216C00185000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,185.0,59,1577,0.2416,0.1407,0.8345,-1.5152,24.7456,1.37,1.37,-185.0
AAPL,150.05,AAPL180216P00185000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,185.0,0,18,0.2843,-0.8122,0.8554,-2.0231,29.8503,36.96,36.96,185.0
AAPL,150.05,AAPL180216C00190000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,190.0,649,1638,0.2439,0.1125,0.7073,-1.3082,21.174,1.04,1.04,-190.0
AAPL,150.05,AAPL180216P00190000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,190.0,0,1,0.2944,-0.8343,0.7634,-1.9254,27.5826,37.58,37.58,190.0
AAPL,150.05,AAPL180216C00195000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,195.0,168,541,0.2487,0.0922,0.5998,-1.1534,18.3143,0.79,0.79,-195.0
AAPL,150.05,AAPL180216P00195000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,195.0,0,66,0.3097,-0.8475,0.6871,-1.9128,26.1185,40.95,40.95,195.0
AAPL,150.05,AAPL180216C00200000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,200.0,135,2983,0.2517,0.0741,0.503,-0.99,15.5416,0.6,0.6,-200.0
AAPL,150.05,AAPL180216P00200000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,200.0,0,66,0.3215,-0.8613,0.621,-1.8557,24.5078,45.52,45.52,200.0
AAPL,150.05,AAPL180216C00205000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,205.0,19,412,0.2558,0.0606,0.4233,-0.8603,13.2935,0.46,0.46,-205.0
AAPL,150.05,AAPL180216P00205000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,205.0,0,0,0.3361,-0.8703,0.5672,-1.8472,23.3961,56.85,56.85,205.00000000000003
AAPL,150.05,AAPL180216C00210000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,210.0,43,957,0.2645,0.053,0.3686,-0.8004,11.9672,0.38,0.38,-210.0
AAPL,150.05,AAPL180216P00210000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,210.0,0,151,0.354,-0.8749,0.525,-1.8971,22.8148,60.95,60.95,210.0
AAPL,150.05,AAPL180216C00215000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,215.0,3,586,0.2678,0.0434,0.31,-0.6901,10.1931,0.32,0.32,-215.0
AAPL,150.05,AAPL180216P00215000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,215.0,0,0,0.3927,-0.8623,0.5058,-2.271,24.3818,67.35,67.35,215.00000000000003
AAPL,150.05,AAPL180216C00220000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,220.0,194,412,0.2728,0.0365,0.2648,-0.6112,8.8667,0.26,0.26,-220.0
AAPL,150.05,AAPL180216P00220000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,220.0,0,50,0.4119,-0.8647,0.4765,-2.3548,24.0916,64.1,64.1,220.00000000000003
AAPL,150.05,AAPL180216C00225000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,225.0,190,385,0.2743,0.0292,0.2191,-0.5114,7.3792,0.22,0.22,-225.0
AAPL,150.05,AAPL180216P00225000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,225.0,0,0,0.4604,-0.8456,0.4659,-2.9058,26.3329,78.2,78.2,225.0
AAPL,150.05,AAPL180216C00230000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,230.0,0,408,0.2805,0.0255,0.1911,-0.4663,6.5807,0.19,0.19,-230.0
AAPL,150.05,AAPL180216P00230000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,230.0,0,0,0.4769,-0.8492,0.4429,-2.9627,25.9268,83.2,83.2,230.0
AAPL,150.05,AAPL180216C00235000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,235.0,72,231,0.2872,0.0226,0.1686,-0.4312,5.9452,0.17,0.17,-235.0
AAPL,150.05,AAPL180216P00235000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,235.0,0,0,0.4968,-0.8499,0.4239,-3.079,25.849,88.3,88.3,235.0
AAPL,150.05,AAPL180216C00240000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,240.0,0,771,0.2929,0.0198,0.1481,-0.3936,5.3236,0.15,0.15,-240.0
AAPL,150.05,AAPL180216P00240000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,240.0,0,0,0.4749,-0.877,0.3868,-2.5379,22.5522,92.4,92.4,239.99999999999997
AAPL,150.05,AAPL180216C00245000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,245.0,113,386,0.3016,0.0186,0.136,-0.3831,5.0332,0.14,0.14,-245.0
AAPL,150.05,AAPL180216P00245000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,245.0,0,0,0.5112,-0.8658,0.3818,-2.9209,23.9576,97.9,97.9,244.99999999999997
AAPL,150.05,AAPL180216C00250000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,250.0,12,1011,0.3077,0.0167,0.1217,-0.3569,4.5963,0.11,0.11,-250.0
AAPL,150.05,AAPL180216P00250000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,250.0,0,0,0.5256,-0.8682,0.3668,-2.9651,23.6619,102.9,102.9,249.99999999999997
AAPL,150.05,AAPL170915C00002500,call,2017-09-15 00:00:00,2017-08-01 00:00:00,2.5,0,0,10.556,0.9985,0.0009,-3.1042,0.2646,149.25,149.25,-2.5
AAPL,150.05,AAPL170915P00002500,put,2017-09-15 00:00:00,2017-08-01 00:00:00,2.5,0,0,9.2506,-0.002,0.0013,-3.3679,0.3277,1.31,1.31,2.5
AAPL,150.05,AAPL170915C00005000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,5.0,0,0,7.4031,0.9955,0.0034,-5.7612,0.7001,146.85,146.85,-5.0
AAPL,150.05,AAPL170915P00005000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,5.0,0,0,12.0125,-0.0018,0.0009,-4.0,0.2999,4.25,4.25,5.0
AAPL,150.05,AAPL170915C00007500,call,2017-09-15 00:00:00,2017-08-01 00:00:00,7.5,0,40,6.1272,0.9932,0.0059,-6.8029,0.9987,146.2,146.2,-7.5
AAPL,150.05,AAPL170915P00007500,put,2017-09-15 00:00:00,2017-08-01 00:00:00,7.5,0,0,8.7057,-0.0061,0.0037,-8.7398,0.9038,4.4,4.4,7.5
AAPL,150.05,AAPL170915C00010000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,10.0,0,20,5.3232,0.9914,0.0083,-7.26,1.2265,140.75,140.75,-10.0
AAPL,150.05,AAPL170915P00010000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,10.0,0,0,7.2752,-0.0097,0.0068,-11.0537,1.3678,4.4,4.4,10.0
AAPL,150.05,AAPL170915C00012500,call,2017-09-15 00:00:00,2017-08-01 00:00:00,12.5,0,0,4.7917,0.9898,0.0107,-7.6189,1.4296,139.3,139.3,-12.5
AAPL,150.05,AAPL170915P00012500,put,2017-09-15 00:00:00,2017-08-01 00:00:00,12.5,0,0,6.2849,-0.0129,0.01,-12.217,1.7499,4.2,4.2,12.5
AAPL,150.05,AAPL170915C00015000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,15.0,0,20,4.3844,0.9883,0.0133,-7.8676,1.6132,135.65,135.65,-15.0
AAPL,150.05,AAPL170915P00015000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,15.0,0,0,4.9168,-0.014,0.0138,-10.2675,1.8798,2.68,2.68,15.0
AAPL,150.05,AAPL170915C00017500,call,2017-09-15 00:00:00,2017-08-01 00:00:00,17.5,0,0,4.0277,0.987,0.0158,-7.8926,1.7613,134.25,134.25,-17.5
AAPL,150.05,AAPL170915P00017500,put,2017-09-15 00:00:00,2017-08-01 00:00:00,17.5,0,0,5.2097,-0.0183,0.0164,-13.709,2.3688,4.2,4.2,17.5
AAPL,150.05,AAPL170915C00020000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,20.0,0,20,3.7813,0.9854,0.0185,-8.1805,1.9442,133.6,133.6,-20.0
AAPL,150.05,AAPL170915P00020000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,20.0,0,0,4.9044,-0.0211,0.0196,-14.5436,2.6695,4.4,4.4,20.0
AAPL,150.05,AAPL170915C00022500,call,2017-09-15 00:00:00,2017-08-01 00:00:00,22.5,0,0,3.5698,0.9839,0.0214,-8.4424,2.125,129.35,129.35,-22.5
AAPL,150.05,AAPL170915P00022500,put,2017-09-15 00:00:00,2017-08-01 00:00:00,22.5,0,0,3.9513,-0.0196,0.0229,-11.0167,2.5099,2.68,2.68,22.5
AAPL,150.05,AAPL170915C00025000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,25.0,0,0,3.3406,0.9828,0.0242,-8.355,2.2468,126.8,126.8,-25.000000000000014
AAPL,150.05,AAPL170915P00025000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,25.0,0,0,3.7183,-0.0214,0.0262,-11.1563,2.7009,2.68,2.68,25.0
AAPL,150.05,AAPL170915C00030000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,30.0,0,40,2.9948,0.9802,0.0305,-8.4499,2.5338,121.3,121.3,-30.000000000000014
AAPL,150.05,AAPL170915P00030000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,30.0,0,0,3.8368,-0.0308,0.0344,-15.6258,3.6663,4.4,4.4,30.0
AAPL,150.05,AAPL170915C00035000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,35.0,0,0,2.7285,0.9772,0.0377,-8.6654,2.8512,116.85,116.85,-35.0
AAPL,150.05,AAPL170915P00035000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,35.0,0,0,2.6112,-0.0204,0.0357,-7.5096,2.5891,1.47,1.47,35.0
AAPL,150.05,AAPL170915C00040000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,40.0,0,0,2.4539,0.9753,0.0447,-8.3261,3.0447,111.75,111.75,-40.0
AAPL,150.05,AAPL170915P00040000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,40.0,0,4,3.1109,-0.0395,0.052,-15.5187,4.4911,0.01,0.01,40.0
AAPL,150.05,AAPL170915C00045000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,45.0,0,1,2.3193,0.9704,0.0551,-9.1667,3.5464,108.45,108.45,-44.999999999999986
AAPL,150.05,AAPL170915P00045000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,45.0,0,0,2.8889,-0.0451,0.0623,-16.0403,4.9988,4.4,4.4,45.0
AAPL,150.05,AAPL170915C00050000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,50.0,0,20,2.0906,0.9689,0.0637,-8.6145,3.6951,100.7,100.7,-49.999999999999986
AAPL,150.05,AAPL170915P00050000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,50.0,0,0,2.6559,-0.05,0.0737,-16.0225,5.4315,4.4,4.4,50.0
AAPL,150.05,AAPL170915C00055000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,55.0,0,1,2.0086,0.9622,0.0779,-9.7196,4.3401,98.65,98.65,-55.0
AAPL,150.05,AAPL170915P00055000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,55.0,0,0,2.4487,-0.0551,0.0863,-15.9541,5.8661,4.4,4.4,55.0
AAPL,150.05,AAPL170915C00060000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,60.0,0,0,1.9146,0.9555,0.0932,-10.5734,4.9533,92.5,92.5,-60.0
AAPL,150.05,AAPL170915P00060000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,60.0,0,0,2.0958,-0.0533,0.0982,-13.2984,5.7133,3.4,3.4,60.0
AAPL,150.05,AAPL170915C00065000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,65.0,0,20,1.7092,0.9549,0.1054,-9.535,5.0,86.25,86.25,-65.0
AAPL,150.05,AAPL170915P00065000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,65.0,0,0,2.0696,-0.0649,0.1161,-15.3306,6.6702,4.25,4.25,65.0
AAPL,150.05,AAPL170915C00070000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,70.0,0,3,1.6228,0.9478,0.1249,-10.1857,5.6253,73.66,73.66,-70.0
AAPL,150.05,AAPL170915P00070000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,70.0,0,0,1.9146,-0.0707,0.1341,-15.1508,7.1256,4.25,4.25,70.0
AAPL,150.05,AAPL170915C00075000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,75.0,0,0,1.4974,0.9432,0.1446,-10.042,6.0085,77.45,77.45,-74.99999999999999
AAPL,150.05,AAPL170915P00075000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,75.0,0,0,1.5481,-0.0608,0.1476,-10.8989,6.3401,2.69,2.69,75.0
AAPL,150.05,AAPL170915C00080000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,80.0,0,0,1.3402,0.9421,0.1641,-9.1373,6.1036,72.93,72.93,-80.0
AAPL,150.05,AAPL170915P00080000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,80.0,0,0,1.241,-0.0482,0.1533,-7.2767,5.281,1.56,1.56,80.0
AAPL,150.05,AAPL170915C00085000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,85.0,0,4,1.2324,0.9371,0.1905,-8.9734,6.5154,63.14,63.14,-84.99999999999999
AAPL,150.05,AAPL170915P00085000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,85.0,0,100,0.5493,-0.0012,0.0134,-0.1244,0.204,0.01,0.01,85.0
AAPL,150.05,AAPL170915C00090000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,90.0,0,59,1.0782,0.9383,0.2144,-7.7433,6.4174,60.85,60.85,-90.0
AAPL,150.05,AAPL170915P00090000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,90.0,0,366,0.4974,-0.0013,0.0161,-0.1229,0.2226,0.01,0.01,90.0
AAPL,150.05,AAPL170915C00095000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,95.0,0,2,1.0337,0.9253,0.2591,-8.5943,7.4333,55.2,55.2,-94.99999999999999
AAPL,150.05,AAPL170915P00095000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,95.0,0,2776,0.4486,-0.0014,0.0197,-0.1224,0.2458,0.01,0.01,95.0
AAPL,150.05,AAPL170915C00100000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,100.0,0,161,0.8676,0.9313,0.2896,-6.7821,6.9722,53.5,53.5,-100.0
AAPL,150.05,AAPL170915P00100000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,100.0,102,9681,0.4295,-0.0028,0.0382,-0.2171,0.4556,0.02,0.02,100.0
AAPL,150.05,AAPL170915C00105000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,105.0,0,69,0.8524,0.9105,0.3603,-8.1349,8.5232,48.85,48.85,-105.0
AAPL,150.05,AAPL170915P00105000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,105.0,5,592,0.4124,-0.0055,0.0729,-0.3817,0.8342,0.03,0.03,105.0
AAPL,150.05,AAPL170915C00110000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,110.0,6,101,0.6504,0.9299,0.3922,-5.1847,7.0802,39.41,39.41,-110.0
AAPL,150.05,AAPL170915P00110000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,110.0,74,1661,0.447,-0.0198,0.2035,-1.2517,2.5242,0.09,0.09,110.0
AAPL,150.05,AAPL170915C00115000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,115.0,1,83,0.6737,0.8933,0.5183,-7.3206,9.6904,34.25,34.25,-115.0
AAPL,150.05,AAPL170915P00115000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,115.0,74,3650,0.4015,-0.025,0.2763,-1.3712,3.0794,0.12,0.12,115.0
AAPL,150.05,AAPL170915C00120000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,120.0,1,489,0.4858,0.9188,0.5872,-4.3476,7.9179,29.8,29.8,-120.00000000000001
AAPL,150.05,AAPL170915P00120000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,120.0,93,3013,0.3573,-0.0324,0.3854,-1.5142,3.8219,0.13,0.13,120.0
AAPL,150.05,AAPL170915C00125000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,125.0,147,892,0.3587,0.9352,0.6692,-2.734,6.6623,24.45,24.45,-124.99999999999999
AAPL,150.05,AAPL170915P00125000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,125.0,548,14436,0.3089,-0.0408,0.5383,-1.5799,4.6153,0.26,0.26,125.0
AAPL,150.05,AAPL170915C00130000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,130.0,768,3608,0.3273,0.9046,0.9832,-3.3282,8.9329,20.05,20.05,-130.0
AAPL,150.05,AAPL170915P00130000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,130.0,642,10001,0.2861,-0.0693,0.8838,-2.2242,7.0185,0.43,0.43,130.0
AAPL,150.05,AAPL170915C00135000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,135.0,32,2095,0.3143,0.8451,1.4383,-4.4579,12.547,14.92,14.92,-135.0
AAPL,150.05,AAPL170915P00135000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,135.0,1154,11961,0.2744,-0.1254,1.4272,-3.3018,10.8709,0.87,0.87,135.0
AAPL,150.05,AAPL170915C00140000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,140.0,447,8538,0.2801,0.7756,2.0297,-4.9819,15.7775,11.25,11.25,-140.0
AAPL,150.05,AAPL170915P00140000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,140.0,2645,13780,0.2642,-0.2127,2.0862,-4.468,15.2972,1.64,1.64,140.0
AAPL,150.05,AAPL170915C00145000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,145.0,1413,15804,0.268,0.6606,2.5937,-5.8059,19.2895,7.5,7.5,-145.0
AAPL,150.05,AAPL170915P00145000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,145.0,2404,16434,0.278,-0.3436,2.5116,-5.9499,19.3806,2.77,2.77,145.0
AAPL,150.05,AAPL170915C00150000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,150.0,4311,16744,0.2262,0.5191,3.3437,-5.3274,20.9933,4.75,4.75,-150.0
AAPL,150.05,AAPL170915P00150000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,150.0,1680,10653,0.2522,-0.4795,2.9982,-5.8304,20.9894,4.91,4.91,150.0
AAPL,150.05,AAPL170915C00155000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,155.0,5642,38735,0.2267,0.3579,3.1258,-4.9907,19.6697,2.65,2.65,-155.0
AAPL,150.05,AAPL170915P00155000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,155.0,160,16131,0.2901,-0.6044,2.5208,-6.4729,20.2934,8.2,8.2,155.0
AAPL,150.05,AAPL170915C00160000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,160.0,10579,94283,0.2283,0.2245,2.4903,-4.0265,15.7818,1.5,1.5,-160.0
AAPL,150.05,AAPL170915P00160000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,160.0,33,12641,0.3071,-0.705,2.1328,-6.1225,18.1786,11.97,11.97,160.0
AAPL,150.05,AAPL170915C00165000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,165.0,2545,26605,0.226,0.1244,1.7229,-2.7263,10.8068,0.7,0.7,-165.0
AAPL,150.05,AAPL170915P00165000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,165.0,1,1287,0.338,-0.7699,1.7058,-5.9195,16.0021,17.2,17.2,165.0
AAPL,150.05,AAPL170915C00170000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,170.0,2175,60014,0.2296,0.0662,1.0636,-1.7354,6.7767,0.35,0.35,-170.0
AAPL,150.05,AAPL170915P00170000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,170.0,6,970,0.383,-0.8048,1.3674,-6.088,14.5347,21.25,21.25,170.0
AAPL,150.05,AAPL170915C00175000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,175.0,110,3734,0.2436,0.0399,0.6697,-1.2293,4.527,0.18,0.18,-175.0
AAPL,150.05,AAPL170915P00175000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,175.0,2,50,0.4059,-0.8428,1.1248,-5.61,12.6709,26.9,26.9,175.0
AAPL,150.05,AAPL170915C00180000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,180.0,53,3647,0.3079,0.0519,0.6551,-1.9206,5.5983,0.1,0.1,-180.0
AAPL,150.05,AAPL170915P00180000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,180.0,9,190,0.4368,-0.8661,0.9384,-5.4104,11.3749,30.71,30.71,180.0
AAPL,150.05,AAPL170915C00185000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,185.0,0,2549,0.3273,0.039,0.49,-1.6227,4.4509,0.08,0.08,-185.0
AAPL,150.05,AAPL170915P00185000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,185.0,15,30,0.4991,-0.8655,0.8235,-6.2138,11.4083,36.55,36.55,185.0
AAPL,150.05,AAPL170915C00190000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,190.0,1,849,0.3531,0.0329,0.3949,-1.5218,3.87,0.07,0.07,-190.0
AAPL,150.05,AAPL170915P00190000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,190.0,0,8,0.6469,-0.8223,0.7636,-9.7428,13.7105,40.75,40.75,190.0
AAPL,150.05,AAPL170915C00195000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,195.0,180,3862,0.3291,0.0136,0.2014,-0.6741,1.8395,0.04,0.04,-195.0
AAPL,150.05,AAPL170915P00195000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,195.0,30,20,0.6914,-0.8307,0.693,-10.0997,13.2986,46.55,46.55,195.0
AAPL,150.05,AAPL170915C00200000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,200.0,145,2276,0.3359,0.0088,0.1343,-0.4683,1.2523,0.05,0.05,-200.0
AAPL,150.05,AAPL170915P00200000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,200.0,45,13,0.7338,-0.8378,0.6351,-10.4263,12.9356,51.25,51.25,200.0
AAPL,150.05,AAPL170915C00205000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,205.0,312,583,0.3265,0.0039,0.0671,-0.2211,0.6083,0.02,0.02,-205.0
AAPL,150.05,AAPL170915P00205000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,205.0,0,3,0.7783,-0.8423,0.5877,-10.8539,12.6951,52.25,52.25,205.0
AAPL,150.05,AAPL170915C00210000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,210.0,630,20377,0.3265,0.002,0.0375,-0.1236,0.3401,0.01,0.01,-210.0
AAPL,150.05,AAPL170915P00210000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,210.0,0,3,0.8173,-0.8478,0.5469,-11.1364,12.4052,57.23,57.23,210.00000000000003
AAPL,150.05,AAPL170915C00215000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,215.0,0,2492,0.3471,0.0019,0.0337,-0.1256,0.3251,0.01,0.01,-215.0
AAPL,150.05,AAPL170915P00215000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,215.0,0,43,0.8423,-0.8571,0.5086,-10.9941,11.8901,67.0,67.0,215.0
AAPL,150.05,AAPL170915C00220000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,220.0,0,589,0.367,0.0018,0.0305,-0.1269,0.3108,0.01,0.01,-220.0
AAPL,150.05,AAPL170915P00220000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,220.0,20,5,0.8866,-0.8583,0.4805,-11.5092,11.8223,71.6,71.6,220.00000000000003
AAPL,150.05,AAPL170915C00225000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,225.0,37,368,0.386,0.0018,0.0277,-0.1275,0.2968,0.01,0.01,-225.0
AAPL,150.05,AAPL170915P00225000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,225.0,0,10,0.9212,-0.8621,0.4539,-11.7382,11.6048,75.65,75.65,224.99999999999997
AAPL,150.05,AAPL170915C00230000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,230.0,0,7,0.845,0.0985,0.3898,-8.5927,9.1418,0.03,0.03,-230.0
AAPL,150.05,AAPL170915P00230000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,230.0,15,20,0.9547,-0.8656,0.4304,-11.955,11.4056,81.5,81.5,230.0
AAPL,150.05,AAPL170915C00235000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,235.0,0,0,0.7961,0.0716,0.3257,-6.3732,7.1963,1.2,1.2,-235.0
AAPL,150.05,AAPL170915P00235000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,235.0,0,2,0.9871,-0.8687,0.4096,-12.1599,11.2217,84.75,84.75,235.0
AAPL,150.05,AAPL170915C00240000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,240.0,0,258,0.441,0.0016,0.0219,-0.1313,0.2677,0.02,0.02,-240.0
AAPL,150.05,AAPL170915P00240000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,240.0,0,45,1.0093,-0.8744,0.3885,-12.0537,10.8833,92.1,92.1,240.00000000000003
AAPL,150.05,AAPL170915C00245000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,245.0,0,0,0.9387,0.0931,0.3367,-9.1594,8.7726,1.89,1.89,-245.0
AAPL,150.05,AAPL170915P00245000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,245.0,0,20,1.0489,-0.8742,0.3742,-12.5403,10.8938,91.75,91.75,245.0
AAPL,150.05,AAPL170915C00250000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,250.0,0,0,0.9664,0.0911,0.3219,-9.2796,8.6333,1.89,1.89,-250.0
AAPL,150.05,AAPL170915P00250000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,250.0,0,86,1.0642,-0.8807,0.3553,-12.2496,10.494,97.75,97.75,250.0
AAPL,150.05,AAPL170915C00255000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,255.0,0,0,0.9933,0.0893,0.3084,-9.3936,8.503,1.89,1.89,-255.0
AAPL,150.05,AAPL170915P00255000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,255.0,0,78,1.1023,-0.8802,0.3441,-12.7294,10.5265,104.6,104.6,255.00000000000003
AAPL,150.05,AAPL170915C00260000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,260.0,0,0,1.0195,0.0876,0.2962,-9.5034,8.3818,1.89,1.89,-260.0
AAPL,150.05,AAPL170915P00260000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,260.0,0,80,1.13,-0.8823,0.3315,-12.8894,10.398,110.8,110.8,260.0
AAPL,150.05,AAPL170915C00265000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,265.0,0,0,1.0449,0.086,0.2851,-9.6083,8.268,1.89,1.89,-265.0
AAPL,150.05,AAPL170915P00265000,put,2017-09-15 00:00:00,2017-08-01 00:00:00,265.0,0,80,1.1473,-0.8868,0.3175,-12.717,10.1096,115.4,115.4,265.0
AAPL,150.05,AAPL170915C00270000,call,2017-09-15 00:00:00,2017-08-01 00:00:00,270.0,0,0,1.1141,0.0959,0.2899,-11.1067,8.9644,2.27,2.27,-270.0
